TIPO_DE_ELECCIÓN:;PRESIDENTE Y VICEPRESIDENTE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03 junio 2023 09:43 (UTC -6);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ACTAS_ESPERADAS;ACTAS_CAPTURADAS;PORCENTAJE_ACTAS_CAPTURADAS;ACTAS_CONTABILIZADAS;PORCENTAJE_ACTAS_CONTABILIZADAS;ACTAS_NO_CONTABILIZADAS;LISTA_NOMINAL_ACTAS_CONTABILIZADAS;VOTOS_EMITIDOS_CONTABILIZADAS;PORCENTAJE_PARTICIPACIÓN_CIUDADANA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24585;0;0;0;0;0;0;0;--.----;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MESA;DEPARTAMENTO;ID_DEPARTAMENTO;MUNICIPIO;ID_MUNICIPIO;CENTRO_DE_VOTACIÓN;PADRÓN;CUARENTA Y UNO ;QUINCE ;TREINTA Y DOS ;TREINTA Y TRES ;VEINTITRES ;TREINTA Y SEIS ;VEINTIOCHO ;TREINTA ;TREINTA Y CUATRO ;DIECIOCHO ;TRECE ;TREINTA Y OCHO ;TREINTA Y SIETE ;ONCE ;DIECISEIS ;VEINTINUEVE ;CINCUENTA Y SIETE ;DIECISIETE ;VEINTISEIS ;TREINTA Y UNO ;TREINTA Y CINCO ;VEINTE ;DOCE ;VÁLIDOS;NULOS;BLANCO;EMITIDOS;INVÁLIDOS;TOTAL;IMPUGNACIONES;PRES-VOTAR;VALIDOS_CALCULADO;EMITIDOS_CALCULADO;TOTAL_CALCULADO;OBSERVACIONES;CONTABILIZADA;CÓDIGO_INTEGRIDAD;FECHA_HORA_PUBLICACIÓN;DIGITALIZACIÓN
173;Distrito Central;0;Guatemala;1;12;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
174;Distrito Central;0;Guatemala;1;12;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
175;Distrito Central;0;Guatemala;1;12;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
176;Distrito Central;0;Guatemala;1;12;314;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
177;Distrito Central;0;Guatemala;1;12;314;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
178;Distrito Central;0;Guatemala;1;13;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
179;Distrito Central;0;Guatemala;1;13;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
180;Distrito Central;0;Guatemala;1;13;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
181;Distrito Central;0;Guatemala;1;13;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
182;Distrito Central;0;Guatemala;1;13;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
183;Distrito Central;0;Guatemala;1;13;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
184;Distrito Central;0;Guatemala;1;13;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
185;Distrito Central;0;Guatemala;1;13;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
186;Distrito Central;0;Guatemala;1;13;326;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
187;Distrito Central;0;Guatemala;1;13;326;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
188;Distrito Central;0;Guatemala;1;14;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
189;Distrito Central;0;Guatemala;1;14;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
190;Distrito Central;0;Guatemala;1;14;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
191;Distrito Central;0;Guatemala;1;14;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
192;Distrito Central;0;Guatemala;1;14;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
193;Distrito Central;0;Guatemala;1;14;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
194;Distrito Central;0;Guatemala;1;14;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
195;Distrito Central;0;Guatemala;1;15;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
196;Distrito Central;0;Guatemala;1;15;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
197;Distrito Central;0;Guatemala;1;15;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
198;Distrito Central;0;Guatemala;1;15;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
199;Distrito Central;0;Guatemala;1;15;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
200;Distrito Central;0;Guatemala;1;16;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
201;Distrito Central;0;Guatemala;1;16;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
202;Distrito Central;0;Guatemala;1;16;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
203;Distrito Central;0;Guatemala;1;16;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
204;Distrito Central;0;Guatemala;1;17;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
205;Distrito Central;0;Guatemala;1;17;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
206;Distrito Central;0;Guatemala;1;17;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
207;Distrito Central;0;Guatemala;1;17;293;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
208;Distrito Central;0;Guatemala;1;17;293;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
209;Distrito Central;0;Guatemala;1;18;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
210;Distrito Central;0;Guatemala;1;18;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
211;Distrito Central;0;Guatemala;1;18;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
212;Distrito Central;0;Guatemala;1;18;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
213;Distrito Central;0;Guatemala;1;18;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
214;Distrito Central;0;Guatemala;1;18;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
215;Distrito Central;0;Guatemala;1;18;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
216;Distrito Central;0;Guatemala;1;18;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
217;Distrito Central;0;Guatemala;1;18;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
218;Distrito Central;0;Guatemala;1;18;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
219;Distrito Central;0;Guatemala;1;18;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
220;Distrito Central;0;Guatemala;1;18;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
221;Distrito Central;0;Guatemala;1;18;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
222;Distrito Central;0;Guatemala;1;18;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
223;Distrito Central;0;Guatemala;1;18;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
224;Distrito Central;0;Guatemala;1;18;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
225;Distrito Central;0;Guatemala;1;19;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
226;Distrito Central;0;Guatemala;1;19;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
227;Distrito Central;0;Guatemala;1;19;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
228;Distrito Central;0;Guatemala;1;19;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
229;Distrito Central;0;Guatemala;1;19;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
230;Distrito Central;0;Guatemala;1;19;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
231;Distrito Central;0;Guatemala;1;19;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
232;Distrito Central;0;Guatemala;1;19;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
233;Distrito Central;0;Guatemala;1;19;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
234;Distrito Central;0;Guatemala;1;19;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
235;Distrito Central;0;Guatemala;1;19;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
236;Distrito Central;0;Guatemala;1;19;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
237;Distrito Central;0;Guatemala;1;19;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
238;Distrito Central;0;Guatemala;1;19;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
239;Distrito Central;0;Guatemala;1;19;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
240;Distrito Central;0;Guatemala;1;19;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
241;Distrito Central;0;Guatemala;1;19;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
242;Distrito Central;0;Guatemala;1;19;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
243;Distrito Central;0;Guatemala;1;20;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
244;Distrito Central;0;Guatemala;1;20;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
245;Distrito Central;0;Guatemala;1;20;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
246;Distrito Central;0;Guatemala;1;20;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
247;Distrito Central;0;Guatemala;1;20;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
248;Distrito Central;0;Guatemala;1;20;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
249;Distrito Central;0;Guatemala;1;20;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
250;Distrito Central;0;Guatemala;1;20;236;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
251;Distrito Central;0;Guatemala;1;20;236;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
252;Distrito Central;0;Guatemala;1;21;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
253;Distrito Central;0;Guatemala;1;21;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
254;Distrito Central;0;Guatemala;1;21;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
255;Distrito Central;0;Guatemala;1;21;330;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
256;Distrito Central;0;Guatemala;1;21;329;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
257;Distrito Central;0;Guatemala;1;22;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
258;Distrito Central;0;Guatemala;1;22;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
259;Distrito Central;0;Guatemala;1;22;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
260;Distrito Central;0;Guatemala;1;22;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
261;Distrito Central;0;Guatemala;1;22;356;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
262;Distrito Central;0;Guatemala;1;22;355;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
263;Distrito Central;0;Guatemala;1;23;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
264;Distrito Central;0;Guatemala;1;23;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
265;Distrito Central;0;Guatemala;1;23;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
266;Distrito Central;0;Guatemala;1;23;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
267;Distrito Central;0;Guatemala;1;23;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
268;Distrito Central;0;Guatemala;1;23;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
269;Distrito Central;0;Guatemala;1;23;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
270;Distrito Central;0;Guatemala;1;23;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
271;Distrito Central;0;Guatemala;1;23;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
272;Distrito Central;0;Guatemala;1;23;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
273;Distrito Central;0;Guatemala;1;23;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
274;Distrito Central;0;Guatemala;1;23;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
275;Distrito Central;0;Guatemala;1;23;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
276;Distrito Central;0;Guatemala;1;23;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
277;Distrito Central;0;Guatemala;1;23;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
278;Distrito Central;0;Guatemala;1;23;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
279;Distrito Central;0;Guatemala;1;23;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
280;Distrito Central;0;Guatemala;1;23;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
281;Distrito Central;0;Guatemala;1;23;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
282;Distrito Central;0;Guatemala;1;23;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
283;Distrito Central;0;Guatemala;1;23;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
284;Distrito Central;0;Guatemala;1;23;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
285;Distrito Central;0;Guatemala;1;23;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
286;Distrito Central;0;Guatemala;1;23;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
287;Distrito Central;0;Guatemala;1;23;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
288;Distrito Central;0;Guatemala;1;23;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
289;Distrito Central;0;Guatemala;1;23;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
290;Distrito Central;0;Guatemala;1;23;220;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
291;Distrito Central;0;Guatemala;1;23;220;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
292;Distrito Central;0;Guatemala;1;24;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
293;Distrito Central;0;Guatemala;1;24;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
294;Distrito Central;0;Guatemala;1;24;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
295;Distrito Central;0;Guatemala;1;24;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
296;Distrito Central;0;Guatemala;1;24;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
297;Distrito Central;0;Guatemala;1;24;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
298;Distrito Central;0;Guatemala;1;24;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
299;Distrito Central;0;Guatemala;1;24;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
300;Distrito Central;0;Guatemala;1;24;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
301;Distrito Central;0;Guatemala;1;24;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
302;Distrito Central;0;Guatemala;1;24;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
303;Distrito Central;0;Guatemala;1;24;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
304;Distrito Central;0;Guatemala;1;24;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
305;Distrito Central;0;Guatemala;1;24;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
306;Distrito Central;0;Guatemala;1;24;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
307;Distrito Central;0;Guatemala;1;24;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
308;Distrito Central;0;Guatemala;1;24;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
309;Distrito Central;0;Guatemala;1;24;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
310;Distrito Central;0;Guatemala;1;24;348;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
311;Distrito Central;0;Guatemala;1;24;347;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
312;Distrito Central;0;Guatemala;1;25;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
313;Distrito Central;0;Guatemala;1;25;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
314;Distrito Central;0;Guatemala;1;25;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
315;Distrito Central;0;Guatemala;1;25;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
316;Distrito Central;0;Guatemala;1;25;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
317;Distrito Central;0;Guatemala;1;25;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
318;Distrito Central;0;Guatemala;1;25;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
319;Distrito Central;0;Guatemala;1;25;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
320;Distrito Central;0;Guatemala;1;25;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
321;Distrito Central;0;Guatemala;1;25;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
322;Distrito Central;0;Guatemala;1;25;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
323;Distrito Central;0;Guatemala;1;25;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
324;Distrito Central;0;Guatemala;1;26;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
325;Distrito Central;0;Guatemala;1;26;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
326;Distrito Central;0;Guatemala;1;26;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
327;Distrito Central;0;Guatemala;1;26;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
328;Distrito Central;0;Guatemala;1;26;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
329;Distrito Central;0;Guatemala;1;26;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
330;Distrito Central;0;Guatemala;1;26;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
331;Distrito Central;0;Guatemala;1;26;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
332;Distrito Central;0;Guatemala;1;26;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
333;Distrito Central;0;Guatemala;1;26;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
334;Distrito Central;0;Guatemala;1;26;251;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
335;Distrito Central;0;Guatemala;1;26;251;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
336;Distrito Central;0;Guatemala;1;27;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
337;Distrito Central;0;Guatemala;1;27;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
338;Distrito Central;0;Guatemala;1;27;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
339;Distrito Central;0;Guatemala;1;27;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
340;Distrito Central;0;Guatemala;1;27;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
341;Distrito Central;0;Guatemala;1;27;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
342;Distrito Central;0;Guatemala;1;27;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
343;Distrito Central;0;Guatemala;1;27;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
344;Distrito Central;0;Guatemala;1;27;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
345;Distrito Central;0;Guatemala;1;27;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
346;Distrito Central;0;Guatemala;1;27;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
347;Distrito Central;0;Guatemala;1;27;324;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
348;Distrito Central;0;Guatemala;1;27;324;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
349;Distrito Central;0;Guatemala;1;28;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
350;Distrito Central;0;Guatemala;1;28;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
351;Distrito Central;0;Guatemala;1;28;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
352;Distrito Central;0;Guatemala;1;28;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
353;Distrito Central;0;Guatemala;1;28;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
354;Distrito Central;0;Guatemala;1;28;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
355;Distrito Central;0;Guatemala;1;28;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
356;Distrito Central;0;Guatemala;1;29;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
357;Distrito Central;0;Guatemala;1;29;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
358;Distrito Central;0;Guatemala;1;29;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
359;Distrito Central;0;Guatemala;1;29;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
360;Distrito Central;0;Guatemala;1;29;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
361;Distrito Central;0;Guatemala;1;29;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
362;Distrito Central;0;Guatemala;1;29;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
363;Distrito Central;0;Guatemala;1;29;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
364;Distrito Central;0;Guatemala;1;29;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
365;Distrito Central;0;Guatemala;1;29;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
366;Distrito Central;0;Guatemala;1;29;215;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
367;Distrito Central;0;Guatemala;1;29;214;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
368;Distrito Central;0;Guatemala;1;30;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
369;Distrito Central;0;Guatemala;1;30;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
370;Distrito Central;0;Guatemala;1;30;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
371;Distrito Central;0;Guatemala;1;30;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
372;Distrito Central;0;Guatemala;1;30;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
373;Distrito Central;0;Guatemala;1;30;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
374;Distrito Central;0;Guatemala;1;30;255;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
375;Distrito Central;0;Guatemala;1;30;255;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
376;Distrito Central;0;Guatemala;1;31;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
377;Distrito Central;0;Guatemala;1;31;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
378;Distrito Central;0;Guatemala;1;31;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
