TIPO_DE_ELECCIÓN:,CORPORACIÓN MUNICIPAL
29 junio 2023 08:48 (UTC -6)
ACTAS_ESPERADAS,ACTAS_CAPTURADAS,PORCENTAJE_ACTAS_CAPTURADAS,ACTAS_CONTABILIZADAS,PORCENTAJE_ACTAS_CONTABILIZADAS,ACTAS_NO_CONTABILIZADAS,LISTA_NOMINAL_ACTAS_CONTABILIZADAS,VOTOS_EMITIDOS_CONTABILIZADAS,PORCENTAJE_PARTICIPACIÓN_CIUDADANA
745,745,100.0000,742,99.5973,3,296306,186114,62.8114

MESA,DEPARTAMENTO,ID_DEPARTAMENTO,MUNICIPIO,ID_MUNICIPIO,CENTRO_DE_VOTACIÓN,PADRÓN,PPG,TODOS,VAMOS,AZUL,UNIONISTA,WINAQ,CAMBIO,PPN,VIVA,CABAL,MLP,PIN,ELEFANTE,P A N,VICTORIA,PODEMOS,CREO,VALOR,FCN-NACION,UR,BIEN,SEMILLA,VOS,MI FAMILIA,PHG,PODER,UNE,VÁLIDOS,NULOS,BLANCO,EMITIDOS,INVÁLIDOS,TOTAL,IMPUGNACIONES,PAPELETAS-RECIBIDAS,PAPELETAS-NO-USADAS,VALIDOS_CALCULADO,EMITIDOS_CALCULADO,TOTAL_CALCULADO,OBSERVACIONES,CONTABILIZADA,CÓDIGO_INTEGRIDAD,FECHA_HORA_PUBLICACIÓN,DIGITALIZACIÓN
3363,"Guatemala",1,"Mixco",8,320,400,82,3,9,27,6,2,5,5,12,8,1,0,4,3,12,1,4,17,0,6,6,21,5,2,3,1,6,251,19,2,272,0,272,--,396,124,251,272,272,Algún campo sin dato,1,6ec1613e2e3c8a5cf2aefec59de8a3353b0789f27eb0c997eeb3ba04813acb92,26/06/2023 01:41:52,ESCANER
3364,"Guatemala",1,"Mixco",8,320,400,86,1,3,34,2,2,0,8,9,8,0,1,7,4,13,3,5,15,1,8,1,12,3,1,3,0,2,232,19,1,252,0,252,--,400,148,232,252,252,Algún campo sin dato,1,f28ef3aab8d8ed5a2adda827783620e10af1e6a4241c45efa692402d13ec41f9,25/06/2023 22:45:34,ESCANER
3365,"Guatemala",1,"Mixco",8,320,400,67,3,4,17,1,7,3,10,11,2,1,1,12,2,19,6,6,15,1,4,6,23,9,0,3,0,3,236,14,2,252,0,252,--,404,152,236,252,252,Algún campo sin dato,1,e551162d651b19bd49c4e33f7f2cb555861e805ef56d95ac38a82cddaebecb7f,26/06/2023 02:09:00,ESCANER
3366,"Guatemala",1,"Mixco",8,320,400,76,3,5,25,2,2,5,11,6,7,2,1,6,0,22,0,4,13,1,3,9,17,8,2,4,0,4,238,16,5,259,0,259,--,400,141,238,259,259,Algún campo sin dato,1,b48d6a5c85abd434a0113c54ebe36fe9e595747dd36fc74db0339761c393926e,26/06/2023 01:32:26,ESCANER
3367,"Guatemala",1,"Mixco",8,320,400,77,3,6,14,1,5,4,9,8,3,2,0,10,1,12,0,4,15,0,5,6,16,11,3,2,0,3,220,18,1,239,0,239,--,400,161,220,239,239,Algún campo sin dato,1,91784f375b80419017172faa77775386a53695e1e31977993e0e850f9660e51a,26/06/2023 00:39:07,ESCANER
3368,"Guatemala",1,"Mixco",8,320,400,81,3,5,23,0,4,7,19,8,4,0,1,8,1,11,2,5,9,1,1,5,15,5,2,5,0,1,226,13,0,239,0,239,--,400,161,226,239,239,Algún campo sin dato,1,02904df40bb277e1d43935fbd4d68f074b1df3af2060872accf2ddaa70eedfaf,26/06/2023 01:21:14,ESCANER
3369,"Guatemala",1,"Mixco",8,320,400,81,4,6,25,3,3,4,10,6,3,1,2,7,2,5,4,3,22,0,6,4,23,9,1,2,1,3,240,11,3,254,0,400,--,400,146,240,254,254,Sumas Asentadas sin cuadrar,1,c519d06a798e53951684623c0c484e26633a3945d927fff405f3a193d68ad7b5,26/06/2023 02:26:16,ESCANER
3370,"Guatemala",1,"Mixco",8,320,400,84,2,6,38,2,3,3,8,0,0,0,1,7,6,5,3,1,18,0,3,1,59,9,2,4,0,1,266,7,1,274,1,275,--,400,125,266,274,275,Algún campo sin dato,1,b9d2ccb4bc01f8d4944ee2e5b2f6d837626056cac757115511aade2a714e6121,26/06/2023 00:32:22,ESCANER
3371,"Guatemala",1,"Mixco",8,320,400,81,3,10,25,3,3,3,6,5,0,0,0,11,0,6,1,2,15,0,0,3,33,7,0,1,0,0,218,5,1,224,0,224,--,400,176,218,224,224,Algún campo sin dato,1,3b566261d7349a7efa913139824244a0ef9428740e0d7f94a07d08f42223a740,26/06/2023 00:13:27,ESCANER
3372,"Guatemala",1,"Mixco",8,320,274,45,2,1,15,2,2,0,9,4,2,0,0,2,0,3,2,0,2,0,1,0,17,6,2,3,1,2,123,11,0,134,0,134,--,274,140,123,134,134,Algún campo sin dato,1,4b49c45f3eebde10480773495c803b57f95c0444aa28c5a1d90414392ab24c58,25/06/2023 23:54:28,ESCANER
3373,"Guatemala",1,"Mixco",8,320,274,55,1,3,10,1,2,1,5,4,2,0,0,1,1,6,0,0,5,1,2,4,21,1,0,2,0,0,128,9,1,138,0,138,--,274,136,128,138,138,Algún campo sin dato,1,6fa0caaf03546933e9994f30e6deefe11025af1fd3fd879e9217414841864b8a,25/06/2023 23:31:29,ESCANER
3374,"Guatemala",1,"Mixco",8,321,400,55,2,9,18,3,2,10,7,16,7,3,0,13,6,19,0,2,17,0,4,6,16,13,1,0,0,4,233,15,5,253,0,253,--,400,147,233,253,253,Algún campo sin dato,1,6aee1d08c77064edcb549a1f93d46bafb4d60f02b7df183848e6904832dba464,26/06/2023 00:07:33,ESCANER
3375,"Guatemala",1,"Mixco",8,321,400,47,5,8,22,3,1,15,9,23,6,1,1,16,2,12,1,2,20,1,1,6,20,6,0,0,0,4,264,30,2,264,0,264,--,396,132,232,264,264,Sumas Asentadas sin cuadrar,1,3e5c8abcc751a17193d6f5c09a8c82dd049aad04751664cc5c9adb64da2294f4,26/06/2023 03:58:22,MOVIL
3376,"Guatemala",1,"Mixco",8,321,400,48,1,8,15,4,3,23,15,20,2,3,0,3,4,10,2,4,17,1,4,6,23,12,2,1,1,4,247,10,0,257,0,255,--,400,143,236,246,246,Sumas Asentadas sin cuadrar,1,05d2f1e8d208c3feea177f6aae0c47081c6c9a3d3a73b6314a8cadd6c774b47c,26/06/2023 02:27:01,ESCANER
3377,"Guatemala",1,"Mixco",8,321,400,46,3,7,30,2,0,18,12,27,2,3,0,20,4,18,4,0,9,0,2,4,19,10,0,0,2,3,245,12,0,257,0,257,--,400,143,245,257,257,Algún campo sin dato,1,60fdf7ad7d47a13f773712a25ab146df8b89189a40ed0b460da83dd26e289fd7,26/06/2023 02:14:49,ESCANER
3378,"Guatemala",1,"Mixco",8,321,400,54,0,3,32,4,2,31,11,15,8,3,0,14,3,15,1,0,10,5,0,2,16,7,4,0,0,2,242,14,1,257,2,259,--,394,135,242,257,259,Algún campo sin dato,1,896e443a1ccb4c46f2717e017d407766fc86d751a9abed75d659b35025b395e9,26/06/2023 02:45:00,ESCANER
3379,"Guatemala",1,"Mixco",8,321,400,42,4,4,34,2,4,19,11,27,3,2,0,16,4,12,3,2,6,0,2,2,16,8,1,1,2,3,230,24,2,256,0,256,--,396,140,230,256,256,Algún campo sin dato,1,946c87697a6bd3dda7274a6b8537c9d9606baa0cd96a1230c26d713aafc7acdb,26/06/2023 00:29:01,ESCANER
3380,"Guatemala",1,"Mixco",8,321,400,56,1,7,23,3,8,15,12,22,0,2,2,17,3,11,5,0,11,2,1,4,25,4,1,1,1,1,238,19,2,259,0,238,--,400,141,238,259,259,Sumas Asentadas sin cuadrar,1,641a3095f08eacbbb17cb452061a43cf2bf418d6c13c4a19335af9d1ddcc5106,26/06/2023 01:26:14,ESCANER
3381,"Guatemala",1,"Mixco",8,321,400,56,3,6,26,2,2,29,15,26,2,2,0,15,2,16,3,2,11,3,5,9,16,5,3,1,0,2,262,13,1,276,0,276,--,395,119,262,276,276,Algún campo sin dato,1,667085a0e646099ee5c939c2e24d072f9769f708c666a0b0742749eefda27cbf,26/06/2023 02:36:53,ESCANER
3382,"Guatemala",1,"Mixco",8,321,400,45,4,2,35,6,0,20,11,13,4,2,1,14,3,9,1,1,12,2,7,6,21,7,1,2,0,1,230,14,0,244,0,244,--,404,160,230,244,244,Algún campo sin dato,1,e14da02bc6cd5750525b5176f45d2f90f27994ae38a8d4709b3bb1e1a7dcc2d0,25/06/2023 23:17:04,ESCANER
3383,"Guatemala",1,"Mixco",8,321,400,49,2,4,26,2,4,16,11,25,5,1,0,10,1,8,2,1,11,1,5,6,22,7,2,0,0,2,223,14,1,238,0,238,--,396,158,223,238,238,Algún campo sin dato,1,c157e008d4d641daaf9f614e62874f9256a0282f558c2f94ddb437650048812f,25/06/2023 22:54:04,ESCANER
3384,"Guatemala",1,"Mixco",8,322,400,58,0,3,27,3,5,23,14,16,1,2,0,12,3,9,0,1,16,1,2,1,26,9,0,0,1,1,234,10,0,244,0,244,--,396,152,234,244,244,Algún campo sin dato,1,73271b02a31357a2a164ea25e0a2febcabe1a6f1c36c07085bfa6eb1be5c31b5,26/06/2023 02:15:36,ESCANER
3385,"Guatemala",1,"Mixco",8,322,400,--,0,3,40,3,2,17,12,17,1,1,1,16,3,5,2,0,17,0,3,1,31,8,0,1,1,0,233,7,0,240,0,240,--,400,160,185,192,192,Sumas Asentadas sin cuadrar,1,bec4c910a47595735b23b29bbea7450441e318c152a815192b15dd9b14638369,26/06/2023 03:38:38,ESCANER
3386,"Guatemala",1,"Mixco",8,322,400,50,2,6,27,4,3,16,7,17,6,1,0,16,4,9,3,2,15,1,4,6,27,6,0,1,0,2,235,13,1,249,0,249,--,400,151,235,249,249,Algún campo sin dato,1,44584c7fc2f333989783fd6083b889980c7ba039bb334ed11328536b6fab1e0e,26/06/2023 02:47:41,ESCANER
3387,"Guatemala",1,"Mixco",8,322,400,62,0,9,27,2,9,15,6,25,3,0,0,15,8,6,0,0,8,1,4,4,22,8,1,0,1,4,240,11,--,251,--,251,--,396,145,240,251,251,Algún campo sin dato,1,f0feb6d4b2963058f116b6ff193e596542c29086aa2c902e365d54c46e5682f4,26/06/2023 02:45:16,ESCANER
3388,"Guatemala",1,"Mixco",8,322,400,39,1,2,28,2,4,19,11,35,3,1,1,10,4,8,0,2,20,2,5,2,18,7,1,0,1,5,231,17,2,250,0,250,--,400,150,231,250,250,Algún campo sin dato,1,c14d8aa0dadb4c2044663492f52a58a96839640d293e539d1750b1d39f362c45,26/06/2023 00:12:54,ESCANER
3389,"Guatemala",1,"Mixco",8,322,400,39,2,7,27,2,2,18,9,24,5,3,1,12,2,15,3,--,6,1,3,4,21,4,--,--,--,1,211,8,5,224,0,224,0,400,176,211,224,224,Algún campo sin dato,1,57951646a9579018da0f6ca3c98d01893a7139ee5f9a80f60e0060f92c1e88e9,26/06/2023 04:39:51,ESCANER
3390,"Guatemala",1,"Mixco",8,322,400,53,0,11,26,3,5,20,11,15,5,2,0,19,3,16,1,2,10,1,5,5,31,4,0,1,1,3,253,9,0,262,0,262,--,400,138,253,262,262,Algún campo sin dato,1,2456d7ef37e22c21a5ef62ce5c1cacff613894dab53ea63bc96400645e9a169c,25/06/2023 23:50:40,ESCANER
3391,"Guatemala",1,"Mixco",8,322,400,50,3,5,39,2,5,14,10,21,3,3,0,11,3,9,3,2,10,0,1,1,15,6,0,1,2,4,223,15,1,239,0,239,--,400,161,223,239,239,Algún campo sin dato,1,0caed63b19712abc5acc27edbc63b2fb4e037c45518ab9129b6658f0f7a75d2a,25/06/2023 22:14:25,ESCANER
3392,"Guatemala",1,"Mixco",8,322,400,52,3,12,22,1,0,21,12,22,5,3,0,12,4,12,0,3,11,1,3,2,20,8,1,0,2,5,237,14,1,252,0,252,--,400,148,237,252,252,Algún campo sin dato,1,aaf5f1ec7336db1a758d55aa20f2ad93bdecbd1be8fa324d064d906ad4c1703f,26/06/2023 00:28:26,ESCANER
3393,"Guatemala",1,"Mixco",8,323,400,41,2,0,33,2,3,11,9,15,4,1,0,12,4,12,4,3,10,0,3,5,29,8,1,1,0,1,214,15,0,229,0,229,--,396,167,214,229,229,Algún campo sin dato,1,627d951210b5347bdd0a02a339de1fefcd7bd4369078dc6d49d55251cafb4fec,26/06/2023 01:19:59,ESCANER
3394,"Guatemala",1,"Mixco",8,324,400,42,4,5,27,8,3,12,8,21,10,0,0,12,2,12,2,2,14,1,8,4,27,9,3,2,1,1,240,16,1,257,17,257,--,397,140,240,257,274,Sumas Asentadas sin cuadrar,1,bf487f0c59c6389cd24a20b55c61f1be6e8b7bb76d7b46a2aee1b0ae677bbd3c,26/06/2023 01:59:16,ESCANER
3395,"Guatemala",1,"Mixco",8,324,400,46,2,6,32,5,1,13,10,35,5,1,0,18,7,20,0,2,10,2,3,1,25,7,2,0,0,1,254,12,0,266,2,268,--,400,132,254,266,268,Algún campo sin dato,1,51f94bcd1165476800e4b1423bc358e4161461eb522b749a82b2ce92b226e5b3,26/06/2023 00:30:35,ESCANER
3396,"Guatemala",1,"Mixco",8,324,400,46,2,4,32,5,5,16,13,15,7,1,0,8,5,14,2,2,12,1,3,3,21,11,0,1,0,5,234,11,1,246,0,246,--,397,151,234,246,246,Algún campo sin dato,1,a74b3eb23af40e8eddedb95dc0c850a8d7b1b64002e12556c0f404c250d39d0a,26/06/2023 02:28:02,ESCANER
3397,"Guatemala",1,"Mixco",8,324,400,43,3,20,5,8,4,23,11,21,5,2,0,20,3,17,4,2,9,0,2,2,9,8,1,2,1,4,228,20,1,249,0,249,--,400,151,229,250,250,Sumas Asentadas sin cuadrar,1,39d3ade8e94ed088d674b5ae95f72fbadf600d3e7b092aa258b39858c8bdbedd,26/06/2023 01:03:58,ESCANER
3398,"Guatemala",1,"Mixco",8,324,400,46,1,8,23,4,6,16,8,22,4,2,0,12,8,27,2,1,10,0,1,5,15,5,1,0,0,4,231,7,0,242,4,242,--,393,151,231,238,242,Sumas Asentadas sin cuadrar,1,303829889e4a1ee7f127821b318ccb584e5e56cd26a8ac60eb09a3f81ca60d0e,26/06/2023 00:19:33,ESCANER
3399,"Guatemala",1,"Mixco",8,324,400,41,3,4,25,4,5,17,10,17,3,1,1,10,8,16,2,4,15,0,3,5,15,5,0,1,1,4,220,14,1,235,0,235,--,400,165,220,235,235,Algún campo sin dato,1,5a8936e2c23944fdd360579b3d20ed46d4f9b3e6401de344b032260407aafba2,26/06/2023 02:39:04,ESCANER
3400,"Guatemala",1,"Mixco",8,324,400,47,2,8,28,3,1,14,7,26,5,1,0,10,6,15,5,3,18,1,1,4,13,4,0,0,2,4,228,13,1,242,0,242,--,397,155,228,242,242,Algún campo sin dato,1,9831202b81379034271744792c7a4a7dd3c284a3741d4654136d68d5a926eaff,26/06/2023 01:27:26,ESCANER
3401,"Guatemala",1,"Mixco",8,325,400,5,3,2,9,14,12,3,5,16,0,0,0,6,2,12,0,4,0,6,6,4,39,8,5,0,0,8,169,68,5,242,0,242,--,400,158,169,242,242,Algún campo sin dato,1,29521a2a4ffc555839e98d43a642f3c95937739997e1485adfcee3f605f71590,25/06/2023 23:24:09,ESCANER
3402,"Guatemala",1,"Mixco",8,325,400,50,0,9,25,2,3,18,8,23,8,1,0,13,1,14,0,2,8,2,4,3,17,5,1,1,3,3,224,21,4,249,1,250,--,393,154,224,249,250,Algún campo sin dato,1,8c01a41de788478dc303229ec589f3b911df6d866d3c7c0df8b94f2e9e7a6039,26/06/2023 00:49:33,ESCANER
3403,"Guatemala",1,"Mixco",8,325,400,36,2,8,24,3,0,10,2,16,0,1,0,9,7,12,1,2,15,2,4,5,21,7,1,0,1,2,191,15,4,210,0,210,--,393,183,191,210,210,Algún campo sin dato,1,a10dd645e24d02d99e95a0372e45e7134828f846a7e37ced15b0fea26985716f,26/06/2023 01:19:38,ESCANER
3404,"Guatemala",1,"Mixco",8,325,400,40,1,6,34,3,3,14,8,22,5,5,0,6,3,12,1,1,7,2,5,5,14,6,3,0,1,2,209,23,4,236,0,236,--,396,160,209,236,236,Algún campo sin dato,1,352dda5864595cf52a03d54092e0f1bf6ea73edb76144c64c3b99a7eba39a8f9,26/06/2023 00:06:08,ESCANER
3405,"Guatemala",1,"Mixco",8,325,400,38,2,7,17,4,1,13,8,27,2,1,0,10,4,6,1,4,7,0,5,3,20,10,3,2,1,1,197,14,3,214,0,214,--,400,186,197,214,214,Algún campo sin dato,1,f47f72ddfb9eb052ac0612cb05f25c966865b38424c51414cca61765e3162ef5,26/06/2023 00:27:58,ESCANER
3406,"Guatemala",1,"Mixco",8,325,400,36,2,5,29,3,5,16,8,15,3,0,0,14,3,9,1,2,14,0,4,3,24,9,0,1,1,4,211,11,2,224,0,224,--,400,176,211,224,224,Algún campo sin dato,1,3e2a5b664700b2b250a68084df007b243d50100a1d3a4777ad4ad46fc1d1abe7,26/06/2023 01:51:25,ESCANER
3407,"Guatemala",1,"Mixco",8,325,400,44,3,9,20,3,2,15,11,22,1,2,0,11,3,10,4,2,8,0,5,1,23,8,0,1,0,4,212,16,2,230,0,230,--,400,170,212,230,230,Algún campo sin dato,1,3a95bad6530af42dee097ad65a26731aad34fe4a1839492b144f6b28e3c3e95d,26/06/2023 00:12:51,ESCANER
3408,"Guatemala",1,"Mixco",8,325,400,46,5,10,30,4,3,14,6,18,6,0,2,15,0,12,0,0,21,0,2,4,20,5,0,1,1,3,228,13,2,243,0,243,--,400,157,228,243,243,Algún campo sin dato,1,b116afb9781272c2cd90edd5d1e18d994fa43ab294ff1f927b4721012eb9120f,26/06/2023 02:26:21,ESCANER
3409,"Guatemala",1,"Mixco",8,325,400,48,1,4,25,1,2,13,7,20,4,0,1,12,7,7,1,2,17,0,3,3,23,9,1,0,1,7,213,9,0,222,0,222,--,397,175,219,228,228,Sumas Asentadas sin cuadrar,1,a8e8f7a4700d4a4beab6890dd7006871a3e3ad193e00241d180e4ec632d4e66b,26/06/2023 01:31:05,ESCANER
3410,"Guatemala",1,"Mixco",8,325,400,46,0,4,38,3,5,11,9,16,2,3,1,11,1,7,0,0,7,2,0,0,48,9,0,1,4,2,230,10,--,240,--,--,--,396,156,230,240,240,Algún campo sin dato,1,f864bc70345befae7ee38885ab2c26469285120573f94cba0cd5cefc8eceb85a,26/06/2023 01:00:06,ESCANER
3411,"Guatemala",1,"Mixco",8,325,400,53,6,5,39,2,8,13,15,20,2,3,0,12,2,3,3,1,10,0,2,4,61,7,0,0,3,0,274,2,0,276,0,276,--,397,121,274,276,276,Algún campo sin dato,1,3b94f3783f726caa2802e40efce0b934bdffe627c3535172c4b9577ae7fcd0fd,26/06/2023 00:38:32,ESCANER
3412,"Guatemala",1,"Mixco",8,325,400,62,5,1,22,0,2,14,19,21,2,2,0,6,4,4,4,2,13,0,2,3,66,4,0,2,3,3,266,11,0,277,0,277,--,396,119,266,277,277,Algún campo sin dato,1,4635743507b5b009781fb961cb1ea659cba70554b06e0e63b2adfb6578b99197,25/06/2023 23:38:21,ESCANER
3413,"Guatemala",1,"Mixco",8,325,400,46,2,2,34,0,2,13,4,21,4,2,1,4,2,9,0,1,7,1,2,3,42,9,0,2,1,3,217,11,0,228,0,228,--,400,172,217,228,228,Algún campo sin dato,1,9d0ff0f8a340bbd238304c9a99d7f3c8e44c742a8c1fb3fc7099d03737e3dad1,26/06/2023 01:05:29,ESCANER
3414,"Guatemala",1,"Mixco",8,325,400,53,2,6,20,2,5,13,4,16,1,1,1,6,2,3,0,0,8,0,4,5,45,4,1,1,1,1,205,4,0,209,0,209,--,396,187,205,209,209,Algún campo sin dato,1,31402e7263fc60a3014c403e346318f8285c768ea499a00ff30ccd65c3119553,25/06/2023 22:55:31,ESCANER
3415,"Guatemala",1,"Mixco",8,325,400,49,0,4,15,2,1,16,16,10,0,0,0,5,2,4,2,0,8,0,0,1,20,3,0,0,3,3,164,10,0,174,0,174,--,--,--,164,174,174,Algún campo sin dato,1,cbd7a98a577822359dd54ac690e5642954d74afa19f64604a99fd1d1e5add835,25/06/2023 23:02:03,ESCANER
3416,"Guatemala",1,"Mixco",8,325,400,43,4,2,21,2,1,19,11,16,3,3,0,11,4,9,3,1,6,0,2,4,33,6,1,0,0,1,206,10,0,216,3,219,--,396,177,206,216,219,Algún campo sin dato,1,2cc2b1f09db8224d0aba1f1a71f38cf19fd5aa0fdf52dd67f4566409418248eb,25/06/2023 23:26:27,ESCANER
3417,"Guatemala",1,"Mixco",8,325,340,3,2,4,2,4,3,1,2,9,0,0,0,6,1,4,2,3,4,0,0,3,76,9,2,0,0,1,137,33,1,171,0,171,--,337,166,141,175,175,Sumas Asentadas sin cuadrar,1,4cdb30b339daa5a98191796949c568629de62f08b557d7b7639f6b6bd86e65b0,25/06/2023 23:16:03,ESCANER
3418,"Guatemala",1,"Mixco",8,325,339,43,1,1,17,0,3,11,10,6,1,0,0,8,3,10,1,0,7,0,2,3,27,2,0,1,1,0,158,4,0,162,0,162,--,336,174,158,162,162,Algún campo sin dato,1,aa64703aa40c2d10c6d008c389b362bbc071011ee06f43127d0b22c16da5be57,25/06/2023 23:28:39,ESCANER
3419,"Guatemala",1,"Mixco",8,326,400,61,5,7,32,3,6,9,4,12,7,3,0,17,10,10,6,4,20,3,4,3,28,7,3,4,1,0,269,17,3,289,0,289,--,400,111,269,289,289,Algún campo sin dato,1,daaeb9ee924d8541ca280ced21fd8a43214324f2f937158f811e692928add935,26/06/2023 03:20:32,ESCANER
3420,"Guatemala",1,"Mixco",8,326,400,38,3,10,41,5,4,5,15,18,3,7,0,17,6,15,2,3,23,0,13,0,32,4,1,0,3,1,269,17,0,286,0,286,--,400,114,269,286,286,Algún campo sin dato,1,64a569aca60b138c82642d6a3c0c5ebfc5ec4c87d3d78073c6e0b664ff7dc10e,26/06/2023 02:50:09,ESCANER
3421,"Guatemala",1,"Mixco",8,326,400,46,3,4,30,4,4,11,10,10,4,3,0,20,6,9,3,0,16,1,9,5,30,2,4,1,0,1,236,25,2,263,0,263,--,400,137,236,263,263,Algún campo sin dato,1,8fdfa15a050bda76400c8c1c9c005f2fdf4ba8256e0ffc1237812d440d4679cd,26/06/2023 00:11:32,ESCANER
3422,"Guatemala",1,"Mixco",8,326,400,60,3,6,27,4,11,10,9,19,6,0,0,20,6,14,2,4,22,2,9,1,31,6,1,0,0,2,275,19,0,294,0,294,--,396,102,275,294,294,Algún campo sin dato,1,9f5de63fcdf408fc74292ce237741c511542c410d860e03f7fdcd8fb62f9e268,26/06/2023 00:58:41,ESCANER
3423,"Guatemala",1,"Mixco",8,326,400,69,2,5,26,7,9,13,8,17,3,1,0,16,3,20,4,0,27,1,4,3,32,14,0,2,0,1,287,12,0,299,0,299,--,404,105,287,299,299,Algún campo sin dato,1,338f230613a9534096efee2285376fcb4b2c92dd4fb7f3e75fc58ec381badd46,26/06/2023 00:39:06,ESCANER
3424,"Guatemala",1,"Mixco",8,326,400,67,3,3,31,2,4,9,21,10,3,2,1,14,7,4,2,2,18,1,4,2,40,13,0,2,0,1,266,4,0,270,0,270,--,396,126,266,270,270,Algún campo sin dato,1,106c38eec3f828e1da0d65ce19a72e1d2040fe011eb2169c8a0981ad5f2f88d6,26/06/2023 00:30:30,ESCANER
3425,"Guatemala",1,"Mixco",8,326,400,66,8,10,34,2,13,4,14,11,5,2,0,16,7,13,2,1,25,0,3,7,26,9,1,2,4,0,278,11,1,290,0,290,--,404,114,285,297,297,Sumas Asentadas sin cuadrar,1,2d7d647889c5aae91d17886d860885bb61cc660f6d1b3185a9fc7d6e234387d8,26/06/2023 05:23:02,ESCANER
3426,"Guatemala",1,"Mixco",8,326,400,61,1,8,41,2,3,5,13,13,6,0,0,14,7,12,1,2,20,0,6,2,28,16,1,2,1,1,266,12,1,279,0,279,--,400,121,266,279,279,Algún campo sin dato,1,090ec8c0c70a665ce49ca5df4c628922ea7b6cc9e33c5c46511babdefd01f4c0,26/06/2023 01:09:00,ESCANER
3427,"Guatemala",1,"Mixco",8,326,400,71,0,3,33,4,6,6,15,7,4,1,0,26,6,13,3,0,24,2,2,6,35,14,1,1,2,2,287,9,1,297,0,297,--,400,103,287,297,297,Algún campo sin dato,1,acc61e49e3dbc71e2fdbfd6430c064de025255b3382ad52428de34190254e9d7,26/06/2023 02:49:45,ESCANER
3428,"Guatemala",1,"Mixco",8,326,400,49,3,7,42,2,4,13,12,8,2,1,1,20,5,14,2,1,20,0,7,5,30,9,3,4,0,1,265,16,1,282,0,282,--,400,118,265,282,282,Algún campo sin dato,1,151fddb23503fdf4d0b3b6d50397638c4af8da207edbfb73c92a05985e0b851f,25/06/2023 23:56:41,ESCANER
3429,"Guatemala",1,"Mixco",8,326,400,71,2,11,45,2,5,7,7,18,5,0,0,22,5,9,3,4,21,0,5,3,25,9,0,2,1,0,282,16,0,298,0,298,--,400,102,282,298,298,Algún campo sin dato,1,dcb03f16ab793209678e069d47a3b7d3d87aa0a9ef4663196044296d9f965e9c,26/06/2023 02:49:28,ESCANER
3430,"Guatemala",1,"Mixco",8,327,400,62,8,6,47,8,2,6,13,10,5,1,1,19,6,11,4,0,12,2,5,1,31,16,2,0,2,1,281,12,2,295,4,299,--,416,117,281,295,299,Algún campo sin dato,1,393f8a6fc67a25a628b46ff7fb92e943aeae8f14f51d69409c03f0db989172b8,26/06/2023 00:18:00,ESCANER
3431,"Guatemala",1,"Mixco",8,327,400,59,4,7,45,4,3,11,20,23,2,1,0,13,8,10,5,1,16,0,6,4,33,15,0,1,0,2,293,13,1,307,0,307,0,400,93,293,307,307,,1,b186583b04dc634eb4964f4d033a6f883f3507f7b6eb3081064b0fea6e728aec,26/06/2023 02:24:33,ESCANER
3432,"Guatemala",1,"Mixco",8,327,400,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,,,,Suma Excede Padrón,0,c18d5da357251b2384c02e0d0b29443687f8f1db8e3527b8e153cad9f9ecc4ec,26/06/2023 00:35:19,ESCANER
3433,"Guatemala",1,"Mixco",8,327,400,57,3,8,43,7,2,5,15,24,5,5,1,10,2,13,2,2,18,5,8,8,27,6,1,0,2,2,281,19,0,300,0,300,--,405,105,281,300,300,Algún campo sin dato,1,13cdbd7e57c7737851f03972d76435dd83e52192a93fe77fde948488093f918c,26/06/2023 01:14:25,ESCANER
3434,"Guatemala",1,"Mixco",8,327,400,47,4,5,35,4,5,11,9,17,1,4,--,21,12,8,4,2,15,2,4,6,24,16,2,--,--,1,259,12,3,274,0,274,--,397,124,259,274,274,Algún campo sin dato,1,48a9b0845b4f3ea6015255ae8eb6e805da40124bd06b9691ad3dee4a8cf5f8a6,26/06/2023 04:32:57,ESCANER
3435,"Guatemala",1,"Mixco",8,327,400,51,3,5,35,0,5,7,14,13,2,3,0,22,5,13,2,2,17,2,5,5,38,10,1,0,0,3,263,13,0,276,0,276,--,404,128,263,276,276,Algún campo sin dato,1,51165579ad69c5c700e0b80590bc33f93bb8f585fe0fd5f79e89cf90137d830a,26/06/2023 01:39:59,ESCANER
3436,"Guatemala",1,"Mixco",8,327,400,50,3,4,32,3,2,10,16,23,0,2,1,12,9,8,2,2,18,0,2,5,50,14,1,0,2,0,271,14,2,287,0,287,--,400,113,271,287,287,Algún campo sin dato,1,587a3013b77a97d7b36a319a84fa59f2d004fa18c2ca7d95c3502891a0d3db0b,26/06/2023 01:55:32,ESCANER
3437,"Guatemala",1,"Mixco",8,327,400,56,8,0,49,1,7,8,15,17,2,1,1,10,10,8,2,1,19,1,1,3,73,11,0,1,1,1,307,8,0,315,0,315,--,400,85,307,315,315,Algún campo sin dato,1,adc845ffebd6a61b5f1b5d580683a84f2692605e1c9dfcb570656207db938647,26/06/2023 00:36:46,ESCANER
